hold_id,status,library_id,user_id,book_id,hold_date,expiration_date
894,Expired,4,121,2858,2024-12-31 08:19:10.820952,2025-01-07 08:19:10.820952
895,Expired,13,354,6122,2025-04-03 06:02:14.045601,2025-04-10 06:02:14.045601
896,Expired,29,107,2874,2024-08-01 09:03:59.255492,2024-08-08 09:03:59.255492
897,Fulfilled,13,6,3777,2025-02-15 08:18:38.755092,2025-02-22 08:18:38.755092
898,Expired,15,26,1525,2024-10-07 05:24:22.792324,2024-10-14 05:24:22.792324
899,Fulfilled,25,121,6148,2025-04-12 01:11:03.563987,2025-04-19 01:11:03.563987
900,Expired,15,272,5101,2025-04-20 02:39:26.584924,2025-04-27 02:39:26.584924
901,Expired,3,138,124,2025-04-27 01:24:11.818775,2025-05-04 01:24:11.818775
902,Expired,30,171,7649,2025-06-13 00:57:40.143756,2025-06-20 00:57:40.143756
903,Fulfilled,15,325,1347,2024-10-12 18:59:10.369369,2024-10-19 18:59:10.369369
904,Expired,25,44,1157,2025-03-21 10:35:12.414073,2025-03-28 10:35:12.414073
905,Expired,12,382,1662,2025-01-15 11:58:17.962347,2025-01-22 11:58:17.962347
906,Expired,21,202,4611,2024-12-03 14:17:18.460122,2024-12-10 14:17:18.460122
907,Expired,1,421,7784,2024-07-02 09:38:48.434367,2024-07-09 09:38:48.434367
908,Fulfilled,15,344,7383,2025-03-27 16:16:20.291227,2025-04-03 16:16:20.291227
909,Expired,17,401,535,2025-04-21 20:44:09.659730,2025-04-28 20:44:09.659730
910,Expired,19,408,6596,2025-02-24 10:04:20.283633,2025-03-03 10:04:20.283633
911,Expired,4,88,1734,2024-10-11 00:21:55.713442,2024-10-18 00:21:55.713442
912,Expired,1,381,3508,2025-03-10 17:24:37.949382,2025-03-17 17:24:37.949382
913,Expired,28,435,6155,2025-03-17 07:18:56.996871,2025-03-24 07:18:56.996871
914,Expired,12,217,813,2024-11-23 23:16:30.278372,2024-11-30 23:16:30.278372
915,Expired,2,151,4797,2024-07-23 09:28:43.378096,2024-07-30 09:28:43.378096
916,Expired,11,422,6134,2024-08-04 18:02:50.618346,2024-08-11 18:02:50.618346
917,Expired,13,99,2043,2024-09-10 17:21:07.976488,2024-09-17 17:21:07.976488
918,Expired,17,273,7214,2025-04-17 06:21:03.469673,2025-04-24 06:21:03.469673
919,Expired,12,316,2752,2024-07-23 10:13:18.296130,2024-07-30 10:13:18.296130
920,Expired,20,269,171,2024-10-03 09:55:02.189634,2024-10-10 09:55:02.189634
921,Expired,15,473,1033,2024-10-04 08:01:18.298374,2024-10-11 08:01:18.298374
922,Active,16,210,6126,2025-06-27 09:29:52.955690,2025-07-04 09:29:52.955690
923,Expired,9,302,1371,2025-03-31 13:53:16.970213,2025-04-07 13:53:16.970213
924,Expired,30,365,1021,2024-11-30 04:05:12.929338,2024-12-07 04:05:12.929338
925,Fulfilled,9,315,4655,2025-04-01 14:00:36.957720,2025-04-08 14:00:36.957720
926,Expired,25,329,2218,2025-03-29 13:57:24.381989,2025-04-05 13:57:24.381989
927,Fulfilled,20,138,7445,2024-11-18 08:46:30.592325,2024-11-25 08:46:30.592325
928,Cancelled,21,302,7148,2024-12-15 15:38:45.659156,2024-12-22 15:38:45.659156
929,Expired,7,421,7721,2025-05-20 06:58:15.125979,2025-05-27 06:58:15.125979
930,Expired,5,20,6928,2025-05-06 23:33:21.326760,2025-05-13 23:33:21.326760
931,Expired,2,64,584,2024-10-04 09:24:00.412650,2024-10-11 09:24:00.412650
932,Fulfilled,4,354,5570,2024-11-23 23:13:44.218050,2024-11-30 23:13:44.218050
933,Fulfilled,12,190,259,2024-09-05 08:54:54.339373,2024-09-12 08:54:54.339373
934,Fulfilled,3,254,6412,2024-07-03 03:45:35.212036,2024-07-10 03:45:35.212036
935,Expired,25,64,7903,2024-11-06 01:25:58.590299,2024-11-13 01:25:58.590299
936,Expired,6,316,3400,2025-06-16 17:42:48.981698,2025-06-23 17:42:48.981698
937,Fulfilled,25,71,4825,2025-03-27 04:55:12.924771,2025-04-03 04:55:12.924771
938,Expired,30,343,7489,2025-02-03 23:49:39.551874,2025-02-10 23:49:39.551874
939,Expired,4,103,4675,2025-06-06 18:43:52.847494,2025-06-13 18:43:52.847494
940,Expired,29,13,5667,2024-09-25 21:33:10.216466,2024-10-02 21:33:10.216466
941,Cancelled,14,141,6643,2024-07-11 12:50:14.889871,2024-07-18 12:50:14.889871
942,Fulfilled,30,157,4506,2025-04-17 04:38:21.830895,2025-04-24 04:38:21.830895
943,Fulfilled,11,480,4355,2025-04-21 07:25:06.870161,2025-04-28 07:25:06.870161
944,Expired,2,116,6291,2024-08-10 22:56:11.033915,2024-08-17 22:56:11.033915
945,Expired,9,178,5317,2025-02-25 20:55:05.922320,2025-03-04 20:55:05.922320
946,Cancelled,24,349,2605,2025-06-24 09:31:50.169018,2025-07-01 09:31:50.169018
947,Expired,27,69,3165,2024-06-29 21:25:43.245908,2024-07-06 21:25:43.245908
948,Expired,26,429,2474,2024-09-26 04:54:57.859352,2024-10-03 04:54:57.859352
949,Fulfilled,12,258,5062,2024-11-04 21:40:26.793778,2024-11-11 21:40:26.793778
950,Expired,24,251,86,2025-05-08 02:09:04.403692,2025-05-15 02:09:04.403692
951,Expired,12,165,3090,2024-08-31 15:55:24.651839,2024-09-07 15:55:24.651839
952,Fulfilled,23,112,3465,2024-10-11 11:12:41.593496,2024-10-18 11:12:41.593496
953,Fulfilled,16,300,6269,2025-01-21 16:53:20.841376,2025-01-28 16:53:20.841376
954,Expired,23,59,6824,2025-02-24 10:04:48.881020,2025-03-03 10:04:48.881020
955,Expired,17,475,2597,2024-11-05 16:54:57.658424,2024-11-12 16:54:57.658424
956,Expired,26,332,7766,2024-10-25 08:24:20.168540,2024-11-01 08:24:20.168540
957,Expired,15,474,1983,2025-06-11 23:03:31.233171,2025-06-18 23:03:31.233171
958,Expired,17,128,5547,2024-07-27 21:36:52.171649,2024-08-03 21:36:52.171649
959,Expired,9,33,2238,2024-07-30 14:40:47.060366,2024-08-06 14:40:47.060366
960,Expired,16,308,3293,2025-04-05 23:34:11.064143,2025-04-12 23:34:11.064143
961,Expired,13,323,420,2025-05-03 07:03:54.769552,2025-05-10 07:03:54.769552
962,Expired,22,25,541,2025-02-05 20:40:14.015043,2025-02-12 20:40:14.015043
963,Expired,4,131,4935,2024-11-23 21:39:37.174682,2024-11-30 21:39:37.174682
964,Expired,7,386,2025,2025-03-10 03:57:13.346164,2025-03-17 03:57:13.346164
965,Fulfilled,3,366,7549,2024-08-17 18:39:56.945461,2024-08-24 18:39:56.945461
966,Expired,6,398,2585,2025-06-11 10:02:35.138512,2025-06-18 10:02:35.138512
967,Expired,17,366,5441,2025-05-11 06:10:20.591053,2025-05-18 06:10:20.591053
968,Expired,27,181,2253,2025-01-21 17:09:47.729491,2025-01-28 17:09:47.729491
969,Expired,29,220,4708,2024-09-02 00:47:11.509152,2024-09-09 00:47:11.509152
970,Expired,19,305,5733,2025-05-31 03:14:57.266046,2025-06-07 03:14:57.266046
971,Fulfilled,1,348,1565,2024-08-04 00:16:39.082922,2024-08-11 00:16:39.082922
972,Expired,7,401,6727,2025-04-28 10:21:18.770219,2025-05-05 10:21:18.770219
973,Expired,1,254,5698,2025-04-07 09:44:15.410636,2025-04-14 09:44:15.410636
974,Expired,10,259,5104,2025-06-18 12:08:01.544510,2025-06-25 12:08:01.544510
975,Expired,4,367,2194,2025-05-25 03:09:25.858696,2025-06-01 03:09:25.858696
976,Expired,22,354,4306,2024-08-10 16:02:36.559362,2024-08-17 16:02:36.559362
977,Expired,23,446,825,2024-11-20 15:11:09.530448,2024-11-27 15:11:09.530448
978,Expired,22,377,2149,2025-05-10 06:08:14.245266,2025-05-17 06:08:14.245266
979,Fulfilled,22,227,5477,2025-05-04 02:41:23.219944,2025-05-11 02:41:23.219944
980,Fulfilled,9,409,4317,2024-07-19 01:34:40.849283,2024-07-26 01:34:40.849283
981,Expired,18,143,1115,2025-03-26 10:57:54.430022,2025-04-02 10:57:54.430022
982,Expired,30,124,7545,2024-11-20 13:05:43.568979,2024-11-27 13:05:43.568979
983,Expired,14,186,2947,2025-05-16 10:12:07.950930,2025-05-23 10:12:07.950930
984,Expired,19,83,4300,2024-07-31 13:16:25.885092,2024-08-07 13:16:25.885092
985,Expired,13,97,758,2024-10-25 22:12:39.682453,2024-11-01 22:12:39.682453
986,Expired,14,158,5438,2024-11-06 03:59:08.688792,2024-11-13 03:59:08.688792
987,Expired,17,233,5130,2025-02-26 04:41:10.858273,2025-03-05 04:41:10.858273
988,Fulfilled,17,381,314,2025-04-07 10:41:46.417877,2025-04-14 10:41:46.417877
989,Fulfilled,12,334,4268,2024-11-11 14:16:37.439932,2024-11-18 14:16:37.439932
990,Fulfilled,1,68,5841,2024-07-06 23:30:52.783616,2024-07-13 23:30:52.783616
991,Expired,20,184,6640,2025-04-17 16:47:39.451112,2025-04-24 16:47:39.451112
992,Fulfilled,9,97,7765,2024-08-01 17:06:22.299937,2024-08-08 17:06:22.299937
993,Expired,23,282,5662,2024-09-13 05:11:58.457932,2024-09-20 05:11:58.457932
994,Expired,9,283,6558,2025-05-21 23:21:02.669967,2025-05-28 23:21:02.669967
995,Expired,22,392,4999,2024-08-10 00:35:18.495868,2024-08-17 00:35:18.495868
996,Fulfilled,30,41,7229,2025-06-16 17:48:58.961206,2025-06-23 17:48:58.961206
997,Expired,15,6,4494,2024-10-18 20:38:08.229940,2024-10-25 20:38:08.229940
998,Fulfilled,21,436,2212,2024-10-11 09:56:47.685892,2024-10-18 09:56:47.685892
999,Fulfilled,8,328,7102,2025-02-07 14:48:06.636451,2025-02-14 14:48:06.636451
1000,Expired,18,251,2973,2025-02-20 08:39:00.039084,2025-02-27 08:39:00.039084
1001,Expired,24,91,5520,2025-02-02 08:30:19.081090,2025-02-09 08:30:19.081090
1002,Fulfilled,20,86,6541,2024-08-01 03:24:45.612782,2024-08-08 03:24:45.612782
1003,Fulfilled,10,11,6500,2024-12-05 08:51:29.240655,2024-12-12 08:51:29.240655
1004,Expired,28,302,328,2024-07-15 21:10:53.065746,2024-07-22 21:10:53.065746
1005,Expired,5,465,7798,2025-04-04 16:55:06.212770,2025-04-11 16:55:06.212770
1006,Expired,7,328,5937,2024-12-04 23:39:39.561625,2024-12-11 23:39:39.561625
1007,Expired,15,152,7727,2025-01-04 09:42:36.061441,2025-01-11 09:42:36.061441
1008,Cancelled,4,31,4239,2025-06-09 22:12:34.064831,2025-06-16 22:12:34.064831
1009,Fulfilled,18,453,6261,2025-06-13 04:49:49.866097,2025-06-20 04:49:49.866097
1010,Expired,20,115,7590,2025-02-27 17:23:18.975764,2025-03-06 17:23:18.975764
1011,Expired,25,94,5661,2025-01-08 02:22:55.551435,2025-01-15 02:22:55.551435
1012,Fulfilled,25,172,5589,2024-10-19 00:24:06.047105,2024-10-26 00:24:06.047105
1013,Expired,12,411,3375,2025-01-31 12:21:11.889697,2025-02-07 12:21:11.889697
1014,Expired,3,320,5789,2025-02-22 01:33:38.619690,2025-03-01 01:33:38.619690
1015,Fulfilled,1,210,5201,2024-07-07 21:42:56.214217,2024-07-14 21:42:56.214217
1016,Fulfilled,20,385,6357,2025-01-22 20:36:50.500296,2025-01-29 20:36:50.500296
1017,Cancelled,20,429,5975,2024-10-27 04:51:38.094443,2024-11-03 04:51:38.094443
1018,Expired,15,145,270,2025-01-31 14:51:37.161342,2025-02-07 14:51:37.161342
1019,Fulfilled,10,315,3195,2025-02-18 09:50:23.002625,2025-02-25 09:50:23.002625
1020,Fulfilled,20,416,1780,2024-08-14 16:26:23.523476,2024-08-21 16:26:23.523476
1021,Expired,26,38,5138,2024-12-22 22:31:14.140847,2024-12-29 22:31:14.140847
1022,Expired,12,14,1792,2025-04-09 11:40:50.007969,2025-04-16 11:40:50.007969
1023,Expired,8,61,3309,2025-06-20 16:11:33.176682,2025-06-27 16:11:33.176682
1024,Expired,5,202,6491,2025-04-20 03:48:26.686430,2025-04-27 03:48:26.686430
1025,Expired,13,5,298,2025-03-22 08:51:40.780551,2025-03-29 08:51:40.780551
1026,Fulfilled,12,489,2901,2024-08-29 15:59:10.062682,2024-09-05 15:59:10.062682
1027,Expired,27,346,6332,2025-05-05 21:05:38.902269,2025-05-12 21:05:38.902269
1028,Expired,5,498,1401,2024-11-03 00:16:47.245079,2024-11-10 00:16:47.245079
1029,Expired,7,56,2807,2024-11-15 03:42:14.082183,2024-11-22 03:42:14.082183
1030,Expired,17,342,5530,2024-11-09 02:26:39.437055,2024-11-16 02:26:39.437055
1031,Expired,5,286,4351,2025-03-12 14:43:07.725629,2025-03-19 14:43:07.725629
1032,Expired,8,129,1882,2025-03-15 00:46:35.253777,2025-03-22 00:46:35.253777
1033,Expired,29,286,5507,2025-01-11 15:56:24.279712,2025-01-18 15:56:24.279712
1034,Expired,18,293,4095,2024-08-02 19:49:06.881297,2024-08-09 19:49:06.881297
1035,Cancelled,18,276,4397,2025-03-27 06:44:00.522967,2025-04-03 06:44:00.522967
1036,Expired,17,243,7061,2025-02-17 08:48:48.121008,2025-02-24 08:48:48.121008
1037,Expired,24,427,2584,2024-12-26 05:31:42.039440,2025-01-02 05:31:42.039440
1038,Expired,13,299,7608,2024-08-18 01:39:11.072758,2024-08-25 01:39:11.072758
1039,Expired,2,387,2794,2025-05-10 07:10:05.373715,2025-05-17 07:10:05.373715
1040,Fulfilled,28,11,6149,2025-02-27 14:41:12.892575,2025-03-06 14:41:12.892575
1041,Fulfilled,19,415,7678,2025-02-02 02:52:41.721577,2025-02-09 02:52:41.721577
1042,Expired,3,246,7747,2024-11-19 01:55:13.646568,2024-11-26 01:55:13.646568
1043,Fulfilled,28,347,5592,2024-11-10 01:15:02.517277,2024-11-17 01:15:02.517277
1044,Expired,12,451,1429,2024-07-02 12:20:06.529722,2024-07-09 12:20:06.529722
1045,Fulfilled,21,251,6413,2024-07-16 04:20:09.976922,2024-07-23 04:20:09.976922
1046,Expired,1,387,1371,2024-10-25 08:07:02.297370,2024-11-01 08:07:02.297370
1047,Expired,27,459,3519,2024-12-30 22:46:10.145422,2025-01-06 22:46:10.145422
1048,Expired,26,226,6394,2025-02-21 08:25:41.289418,2025-02-28 08:25:41.289418
1049,Fulfilled,8,221,905,2025-02-28 04:51:01.544459,2025-03-07 04:51:01.544459
1050,Expired,15,28,76,2024-10-30 06:04:19.974211,2024-11-06 06:04:19.974211
1051,Cancelled,10,81,6591,2024-11-23 17:17:50.189160,2024-11-30 17:17:50.189160
1052,Expired,1,85,3393,2024-07-15 14:39:27.763070,2024-07-22 14:39:27.763070
1053,Expired,23,44,1390,2025-05-06 20:08:07.701723,2025-05-13 20:08:07.701723
1054,Expired,3,157,4389,2025-05-06 13:56:43.483221,2025-05-13 13:56:43.483221
1055,Expired,6,29,3269,2024-09-25 11:46:15.288791,2024-10-02 11:46:15.288791
1056,Expired,10,121,6628,2025-06-08 14:26:58.441706,2025-06-15 14:26:58.441706
1057,Cancelled,24,461,6619,2024-11-02 08:54:49.529514,2024-11-09 08:54:49.529514
1058,Expired,5,405,1850,2025-05-14 07:14:33.908612,2025-05-21 07:14:33.908612
1059,Expired,10,166,6459,2025-01-11 04:56:14.852034,2025-01-18 04:56:14.852034
1060,Expired,13,70,1136,2024-06-28 17:28:19.567458,2024-07-05 17:28:19.567458
1061,Active,9,442,7139,2025-06-24 15:59:15.114982,2025-07-01 15:59:15.114982
1062,Fulfilled,28,33,840,2025-04-27 17:18:46.746417,2025-05-04 17:18:46.746417
1063,Expired,29,440,1493,2024-08-11 23:05:54.511757,2024-08-18 23:05:54.511757
1064,Fulfilled,5,103,4804,2025-02-25 15:34:41.240384,2025-03-04 15:34:41.240384
1065,Expired,22,311,7074,2025-05-30 14:06:09.603011,2025-06-06 14:06:09.603011
1066,Expired,12,169,3480,2025-06-10 07:49:15.633410,2025-06-17 07:49:15.633410
1067,Fulfilled,28,330,1263,2024-08-22 21:36:17.510841,2024-08-29 21:36:17.510841
1068,Fulfilled,22,151,7927,2025-04-13 16:08:24.489534,2025-04-20 16:08:24.489534
1069,Expired,27,195,5069,2025-06-05 12:15:51.135522,2025-06-12 12:15:51.135522
1070,Expired,1,84,2726,2024-07-06 14:52:33.545684,2024-07-13 14:52:33.545684
1071,Expired,30,256,5819,2024-07-29 13:20:17.616711,2024-08-05 13:20:17.616711
1072,Expired,29,138,2522,2024-09-06 02:51:31.608535,2024-09-13 02:51:31.608535
1073,Expired,2,151,4808,2024-11-01 10:05:04.197645,2024-11-08 10:05:04.197645
1074,Fulfilled,15,157,7336,2025-06-02 02:19:09.318911,2025-06-09 02:19:09.318911
1075,Fulfilled,1,71,6720,2025-02-22 04:45:25.093535,2025-03-01 04:45:25.093535
1076,Expired,12,334,5156,2024-10-13 10:52:06.995293,2024-10-20 10:52:06.995293
1077,Expired,27,419,4994,2025-05-07 09:55:32.675832,2025-05-14 09:55:32.675832
1078,Expired,30,327,2769,2025-05-30 17:28:44.766910,2025-06-06 17:28:44.766910
1079,Expired,18,266,6559,2025-05-07 09:10:07.378247,2025-05-14 09:10:07.378247
1080,Fulfilled,24,429,1142,2024-10-22 07:34:33.354486,2024-10-29 07:34:33.354486
1081,Expired,16,54,4605,2024-08-16 20:25:33.574652,2024-08-23 20:25:33.574652
1082,Expired,11,21,2235,2024-10-17 23:12:33.635319,2024-10-24 23:12:33.635319
1083,Expired,7,379,187,2024-08-17 20:41:56.194478,2024-08-24 20:41:56.194478
1084,Fulfilled,29,323,2784,2025-04-17 02:00:37.114428,2025-04-24 02:00:37.114428
1085,Expired,26,128,1253,2025-01-14 20:13:01.579689,2025-01-21 20:13:01.579689
1086,Cancelled,9,323,4292,2024-08-26 05:22:52.391338,2024-09-02 05:22:52.391338
1087,Expired,9,453,6477,2025-03-13 22:00:57.561538,2025-03-20 22:00:57.561538
1088,Fulfilled,28,150,6077,2024-07-31 04:05:42.752088,2024-08-07 04:05:42.752088
1089,Fulfilled,5,12,4187,2024-11-29 15:54:36.059263,2024-12-06 15:54:36.059263
1090,Expired,9,188,7352,2025-06-16 11:37:54.067900,2025-06-23 11:37:54.067900
1091,Fulfilled,19,131,6456,2025-04-23 17:33:33.323525,2025-04-30 17:33:33.323525
1092,Fulfilled,24,122,5690,2025-03-11 05:23:27.117013,2025-03-18 05:23:27.117013
1093,Fulfilled,19,55,4518,2024-07-17 00:47:40.830451,2024-07-24 00:47:40.830451
1094,Expired,7,323,5908,2025-01-31 00:45:44.347634,2025-02-07 00:45:44.347634
1095,Expired,10,309,2222,2024-12-02 11:29:49.026417,2024-12-09 11:29:49.026417
1096,Expired,4,21,3844,2025-04-04 08:35:45.003328,2025-04-11 08:35:45.003328
1097,Fulfilled,9,78,4915,2024-12-06 16:40:11.945218,2024-12-13 16:40:11.945218
1098,Expired,3,64,4782,2024-11-22 23:30:11.944502,2024-11-29 23:30:11.944502
1099,Expired,15,235,2385,2024-11-23 07:01:12.092286,2024-11-30 07:01:12.092286
1100,Fulfilled,19,147,7051,2024-12-25 02:26:35.917484,2025-01-01 02:26:35.917484
1101,Expired,17,130,5480,2024-11-21 11:36:24.131733,2024-11-28 11:36:24.131733
1102,Active,28,205,7816,2025-06-26 09:58:18.835661,2025-07-03 09:58:18.835661
1103,Expired,22,136,6963,2024-07-26 09:42:05.915533,2024-08-02 09:42:05.915533
1104,Expired,26,355,912,2025-01-11 07:06:55.644046,2025-01-18 07:06:55.644046
1105,Expired,27,453,1743,2025-06-05 04:10:53.941114,2025-06-12 04:10:53.941114
1106,Cancelled,18,415,7515,2025-02-07 19:17:20.853208,2025-02-14 19:17:20.853208
1107,Expired,8,453,7643,2024-08-17 17:44:59.269083,2024-08-24 17:44:59.269083
1108,Fulfilled,11,61,6485,2024-09-21 21:22:52.372017,2024-09-28 21:22:52.372017
1109,Expired,26,270,2765,2025-04-15 08:34:53.104286,2025-04-22 08:34:53.104286
1110,Expired,18,271,6786,2025-02-17 04:35:08.744631,2025-02-24 04:35:08.744631
1111,Expired,8,91,3920,2024-11-10 09:55:50.213299,2024-11-17 09:55:50.213299
1112,Expired,13,301,1435,2024-07-24 19:26:08.080352,2024-07-31 19:26:08.080352
1113,Expired,27,63,5222,2025-02-13 02:39:52.797230,2025-02-20 02:39:52.797230
1114,Expired,18,298,1546,2024-12-08 12:38:33.291028,2024-12-15 12:38:33.291028
1115,Expired,22,376,3017,2024-11-26 17:57:37.306136,2024-12-03 17:57:37.306136
1116,Fulfilled,23,407,4036,2025-06-17 20:13:41.628164,2025-06-24 20:13:41.628164
1117,Expired,5,115,875,2025-03-16 14:49:46.689723,2025-03-23 14:49:46.689723
1118,Active,6,396,4356,2025-06-21 07:48:59.857405,2025-06-28 07:48:59.857405
1119,Active,15,54,1766,2025-06-20 19:42:03.798472,2025-06-27 19:42:03.798472
1120,Fulfilled,19,466,1503,2024-09-14 16:03:13.071784,2024-09-21 16:03:13.071784
1121,Expired,10,179,5404,2024-09-12 07:04:32.215197,2024-09-19 07:04:32.215197
1122,Expired,12,302,1023,2025-03-30 22:27:40.782181,2025-04-06 22:27:40.782181
1123,Cancelled,22,499,2798,2025-06-21 13:13:41.285732,2025-06-28 13:13:41.285732
1124,Expired,15,34,457,2024-07-24 07:19:37.247272,2024-07-31 07:19:37.247272
1125,Expired,3,488,4156,2024-08-06 17:12:22.213636,2024-08-13 17:12:22.213636
1126,Expired,17,242,40,2024-09-17 03:35:24.651292,2024-09-24 03:35:24.651292
1127,Expired,15,276,6526,2024-12-24 17:05:43.234740,2024-12-31 17:05:43.234740
1128,Expired,10,206,3153,2024-11-16 17:25:49.759240,2024-11-23 17:25:49.759240
1129,Expired,23,387,5125,2024-10-27 01:35:33.700500,2024-11-03 01:35:33.700500
1130,Expired,29,435,3782,2024-09-10 10:53:31.824804,2024-09-17 10:53:31.824804
1131,Expired,27,209,618,2025-05-05 06:30:11.406467,2025-05-12 06:30:11.406467
1132,Expired,12,441,2104,2025-02-12 22:31:07.074291,2025-02-19 22:31:07.074291
1133,Expired,26,28,3643,2024-11-09 03:25:56.954522,2024-11-16 03:25:56.954522
1134,Expired,23,82,5208,2025-03-25 20:57:40.767514,2025-04-01 20:57:40.767514
1135,Expired,6,30,578,2024-08-18 16:05:09.000154,2024-08-25 16:05:09.000154
1136,Expired,23,377,7476,2025-04-18 08:37:53.992650,2025-04-25 08:37:53.992650
1137,Expired,5,478,4996,2025-05-12 02:36:51.809489,2025-05-19 02:36:51.809489
1138,Expired,20,372,3529,2025-02-03 04:02:35.463151,2025-02-10 04:02:35.463151
1139,Expired,13,100,1894,2024-07-28 22:20:47.765534,2024-08-04 22:20:47.765534
1140,Fulfilled,16,247,1998,2024-08-15 21:57:45.565231,2024-08-22 21:57:45.565231
1141,Expired,15,138,185,2024-07-08 16:28:20.884309,2024-07-15 16:28:20.884309
1142,Expired,29,358,3441,2024-12-19 16:53:49.161405,2024-12-26 16:53:49.161405
1143,Active,10,308,779,2025-06-21 04:21:56.514165,2025-06-28 04:21:56.514165
1144,Expired,1,66,1255,2025-02-13 03:27:51.970501,2025-02-20 03:27:51.970501
1145,Expired,14,5,2647,2025-03-29 01:20:40.250789,2025-04-05 01:20:40.250789
1146,Expired,1,271,5902,2024-09-12 09:54:58.635362,2024-09-19 09:54:58.635362
1147,Expired,19,84,6563,2025-03-03 01:11:38.864437,2025-03-10 01:11:38.864437
1148,Fulfilled,8,207,5390,2024-07-17 01:59:53.615176,2024-07-24 01:59:53.615176
1149,Expired,1,220,3474,2025-03-19 19:05:57.332844,2025-03-26 19:05:57.332844
1150,Expired,4,289,6261,2025-05-02 15:34:54.590314,2025-05-09 15:34:54.590314
1151,Expired,10,15,5156,2024-09-03 03:56:48.851433,2024-09-10 03:56:48.851433
1152,Expired,6,28,5251,2024-07-31 17:40:31.479017,2024-08-07 17:40:31.479017
1153,Expired,19,115,5748,2025-05-30 02:53:29.327076,2025-06-06 02:53:29.327076
1154,Fulfilled,3,370,1293,2025-03-20 09:47:35.784392,2025-03-27 09:47:35.784392
1155,Expired,10,439,5498,2025-03-23 12:23:38.133584,2025-03-30 12:23:38.133584
1156,Expired,23,436,4030,2025-06-08 20:41:43.094891,2025-06-15 20:41:43.094891
1157,Expired,10,256,5203,2025-01-21 06:02:27.703645,2025-01-28 06:02:27.703645
1158,Expired,20,377,7462,2025-04-28 01:00:33.817567,2025-05-05 01:00:33.817567
1159,Fulfilled,16,173,4919,2025-01-28 19:50:53.357440,2025-02-04 19:50:53.357440
1160,Expired,4,411,902,2025-03-09 13:26:57.336453,2025-03-16 13:26:57.336453
1161,Expired,11,286,2157,2024-09-04 15:33:08.234843,2024-09-11 15:33:08.234843
1162,Fulfilled,18,346,3764,2025-03-28 17:47:12.174003,2025-04-04 17:47:12.174003
1163,Expired,4,451,6363,2024-07-14 12:04:20.825941,2024-07-21 12:04:20.825941
1164,Fulfilled,21,20,3055,2024-07-02 03:45:46.199699,2024-07-09 03:45:46.199699
